Actors,Awards,Box_Office,DVD,Director,Genre,IMDB_ID,IMDB_Rating,IMDB_votes,Language,MetaCritic,Movie,Plot,Production,Rated,Released,Rotten Tomatoes,Runtime,Type,Website,Writers,Year
"Irrfan Khan, Jimmy Shergill, Vishesh Bansal, Tushar Dalvi",N/A,N/A,N/A,Nishikant Kamat,"Adventure, Crime, Drama",tt5713232,7.6,"9,535",Hindi,N/A,Madaari,"When Nirmal loses his family in a disaster caused by government corruption, he embarks on a journey seeking accountability and revenge.",Paramhans Creations,UNRATED,22 Jul 2016,75%,133 min,movie,N/A,"Shailja Kejriwal (story), Ritesh Shah (screenplay and dialogue)",2016
"Anil Kapoor, Arjun Kapoor, Ileana D'Cruz, Athiya Shetty",1 win.,"$757,057",N/A,Anees Bazmee,"Comedy, Romance",tt6272828,5.6,"2,357",Hindi,N/A,Mubarakan,Join Karan and Charan in a very crazy yet chaotic marriage of the year.,Cine1 Studios,PG-13,28 Jul 2017,33%,156 min,movie,N/A,"Rupinder Chahal (story), Rajesh Chawla (dialogue), Balwinder Singh Janjua (screenplay), Balwinder Singh Janjua (story)",2017
"Sukhesh Arora, Manoj Bajpayee, Balaji Gauri, Sumit Gulati",1 win & 1 nomination.,N/A,N/A,Hansal Mehta,"Biography, Drama",tt5121000,7.8,"3,589",Hindi,N/A,Aligarh,"A true story of Dr. Shrinivas Ramchandra Siras, who was suspended from his job because of his sexual orientation.",Eros International,N/A,26 Feb 2016,100%,114 min,movie,N/A,"Apurva Asrani (story), Apurva Asrani (screenplay and dialogue), Ishani Banerjee (story)",2015
"Randeep Hooda, Arunoday Singh, Arif Zakaria, Sunny Leone",1 win & 2 nominations.,N/A,N/A,Pooja Bhatt,"Drama, Thriller",tt2226666,3.0,"2,910","Hindi, English, Panjabi",N/A,Jism 2,"Izna, a porn star, is tasked by an Indian Intelligence Agency to seduce her ex-boyfriend Kabir, a dreaded assassin, in order to steal vital information relating to his sleeper cell contacts.",N/A,N/A,03 Aug 2012,,130 min,movie,N/A,"Mahesh Bhatt (screenplay), Mahesh Bhatt, Shagufta Rafique (dialogue)",2012
"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, Manav Kaul",1 nomination.,"$586,028",N/A,Bejoy Nambiar,"Action, Crime, Drama",tt0315642,7.1,"14,230",Hindi,N/A,Wazir,A grief-stricken cop and an amputee grandmaster are brought together by a peculiar twist of fate as part of a wider conspiracy that has darkened their lives.,Rajkumar Hirani Films,N/A,08 Jan 2016,71%,103 min,movie,N/A,"Vidhu Vinod Chopra (story), Vidhu Vinod Chopra (screenplay), Abhijat Joshi (screenplay), Bejoy Nambiar (screenplay), Natasha Sahgal (screenplay), Shubhra Marfatia (screenplay), Abhijeet Deshpande (dialogue), Gazal Dhaliwal (dialogue)",2016
"Sidharth Malhotra, Jacqueline Fernandez, Darshan Kumar, Hussain Dalal",N/A,"$407,213",N/A,"Krishna D.K., Raj Nidimoru","Action, Comedy, Thriller",tt5613834,6.4,"3,728",Hindi,N/A,A Gentleman,"Gaurav, a simple hard working guy for a white collar job visits Mumbai for a meeting where his doppelganger is about to bring chaos in his life.",Fox Star India,N/A,25 Aug 2017,,145 min,movie,N/A,"Raj Nidimoru (story), Krishna D.K. (story), Sita Menon (story), Raj Nidimoru (screenplay), Krishna D.K. (screenplay), Sumit Batheja (dialogue)",2017
"Nushrat Bharucha, Anshuman Jha, Neha Chauhan, Rajkummar Rao",6 wins.,N/A,20 Sep 2010,Dibakar Banerjee,"Comedy, Crime, Drama",tt1608777,7.1,"4,433","Hindi, Panjabi, English",N/A,"LSD: Love, Sex Aur Dhokha","A video camcorder, a store security camera, and concealed cameras candidly expose lives in three loosely-linked tales.",Asian Crush,N/A,19 Mar 2010,,155 min,movie,http://www.lsdthefilm.com/,"Dibakar Banerjee, Kanu Behl",2010
"Farhan Akhtar, Sonam Kapoor, Pavan Malhotra, Art Malik",50 wins & 36 nominations.,"$1,626,289",12 Jan 2015,Rakeysh Omprakash Mehra,"Biography, Drama, Sport",tt2356180,8.3,"49,614",Hindi,N/A,Bhaag Milkha Bhaag,"The truth behind the ascension of Milkha ""The Flying Sikh"" Singh who was scarred because of the India-Pakistan partition.",Reliance Entertainment,NOT RATED,12 Jul 2013,87%,186 min,movie,http://www.facebook.com/BMBTheFilm,Prasoon Joshi,2013
"Salman Khan, Katrina Kaif, Ranvir Shorey, Girish Karnad",9 wins & 3 nominations.,"$2,437,447",N/A,Kabir Khan,"Action, Romance",tt2016894,5.4,"24,003","Hindi, English",N/A,There Was a Tiger,"Tiger, an Indian spy who goes on a mission in the UK, finds himself pitted against his own agency when he falls in love with the wrong girl.",Yash Raj Films,NOT RATED,15 Aug 2012,80%,132 min,movie,http://www.EkThaTiger.com,"Aditya Chopra, Kabir Khan (dialogue), Kabir Khan (screenplay), Neelesh Misra (dialogue), Neelesh Misra (screenplay)",2012
"Ajay Devgn, Arshad Warsi, Tusshar Kapoor, Shreyas Talpade",2 wins & 2 nominations.,N/A,N/A,Rohit Shetty,"Action, Comedy, Fantasy",tt1806913,5.0,"6,093",Hindi,N/A,Golmaal Again,The gang encounters with some spiritual bodies and finds out the truth about the Jamnadas Orphanage where they were brought up.,Mangal Murti Films Pvt. Ltd.,N/A,20 Oct 2017,60%,140 min,movie,N/A,"Rohit Shetty (story), Yunus Sajawal (screenplay), Farhad Samji (dialogue), Sajid (dialogue)",2017
"Salman Khan, Sohail Khan, Om Puri, Mohammed Zeeshan Ayyub",1 win & 2 nominations.,"$930,058",N/A,Kabir Khan,"Drama, War",tt5882970,4.2,"10,483",Hindi,N/A,Tubelight,"A story of two brothers set during the Sino-Indian war, 1962: the younger one who's at war at the borders and the elder who's at war with his own world.",Salman Khan Films,NOT RATED,23 Jun 2017,22%,136 min,movie,N/A,"Kabir Khan (screenplay), Parveez Sheikh (screenplay), Manurishi Chadha (dialogue)",2017
"Ajay Devgn, Ileana D'Cruz, Emraan Hashmi, Esha Gupta",N/A,N/A,N/A,Milan Luthria,"Action, Adventure, Thriller",tt4906960,5.0,"3,179",Hindi,N/A,Baadshaho,An Indian queen asks her bodyguard to steal back gold taken from her by the Indian government during The Emergency period in 1975.,Grand Showbiz Media & Entertainment,N/A,01 Sep 2017,,136 min,movie,N/A,Rajat Arora (story),2017
"Akshay Kumar, Danny Denzongpa, Rana Daggubati, Tapsee Pannu",N/A,N/A,N/A,Neeraj Pandey,"Action, Thriller",tt3848892,8.1,"44,332",Hindi,N/A,Baby,"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.",PVS,NOT RATED,23 Jan 2015,,159 min,movie,https://www.facebook.com/BabyTheFilm,Neeraj Pandey,2015
"Shah Rukh Khan, Arjun Rampal, Kareena Kapoor Khan, Shahana Goswami",10 wins & 6 nominations.,"$2,509,150",N/A,Anubhav Sinha,"Action, Adventure, Sci-Fi",tt1562871,4.8,"33,891","Hindi, Tamil, Telugu, Chinese, English",60,Ra.One,A computer game character takes on physical form to destroy a player who nearly beat him but quit the game in between.,Eros Entertainment,NOT RATED,26 Oct 2011,67%,156 min,movie,http://www.raonemovie.com/,"David Benullo, Kanika Dhillon (dialogue), Kanika Dhillon (screenplay), Niranjan Iyengar (dialogue), Shah Rukh Khan (screenplay), Mushtaq Sheikh (screenplay), Anubhav Sinha (story), Anubhav Sinha, Rajshri Sudhakar (Dialogue Writer: Telugu)",2011
"Kay Kay Menon, Raima Sen, Mandira Bedi, Sharib Hashmi",N/A,N/A,N/A,Kushal Srivastava,"Mystery, Thriller",tt6275262,6.5,167,Hindi,N/A,Vodka Diaries,"In the misty town of Manali, ACP Ashwini Dixit attempts to solve a series of mysterious murders happening in a single night, which might be connected to the night club, Vodka Diaries.",Vishalraj Films,N/A,19 Jan 2018,,120 min,movie,https://www.facebook.com/vodkadiariesthefilm/,"Vaibhav Bajpai (Story & Screenplay), Manisha Korde (Dialogue Writer), Sachin Vinod Modi (Additional Dialogue Writer), Kushal Srivastava (screen play and dialogue)",2018
"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand",8 wins & 15 nominations.,"$1,416,189",20 Nov 2012,Gauri Shinde,"Comedy, Drama, Family",tt2181931,7.9,"26,897","Hindi, English, French, Tamil, Telugu",N/A,English Vinglish,"A quiet, sweet tempered housewife endures small slights from her well-educated husband and daughter every day because of her inability to speak and understand English.",Eros Entertainment,NOT RATED,05 Oct 2012,,134 min,movie,http://www.englishvinglishacademy.com/,Gauri Shinde,2012
"Aditya Roy Kapoor, Katrina Kaif, Tabu, Rahul Bhat",1 nomination.,"$528,799",N/A,Abhishek Kapoor,"Drama, Romance",tt4399594,5.4,"3,380","Hindi, Urdu",N/A,Fitoor,Modern adaptation of Charles Dickens' Great Expectations; a poor but talented boy falls in love with a girl from an affluent family.,Disney India,N/A,12 Feb 2016,18%,131 min,movie,N/A,"Charles Dickens (novel), Abhishek Kapoor (screenplay), Supratik Sen (screenplay), Supratik Sen (dialogue)",2016
"Sharman Joshi, Meera Chopra, Vishal Karwal, Surendra Pal",N/A,N/A,N/A,Dharmendra Suresh Desai,"Horror, Mystery",tt5638500,4.1,"1,114",Hindi,N/A,1920 London,"After her husband is possessed by an evil spirit, a woman turns to her former lover to perform an exorcism.",Reliance Entertainment,N/A,06 May 2016,,120 min,movie,N/A,"Vikram Bhatt (story), Sukhmani Sadana (screenplay), Girish Dhamija (dialogue)",2016
"Pulkit Samrat, Jimmy Shergill, Kriti Kharbanda, Satish Kaushik",N/A,N/A,N/A,Ashu Trikha,Comedy,tt7262178,N/A,N/A,Hindi,N/A,Veerey Ki Wedding,N/A,N/A,N/A,N/A,,N/A,movie,N/A,Dilip Shukla,2017
"Sonakshi Sinha, Anurag Kashyap, Konkona Sen Sharma, Nandu Madhav",1 nomination.,"$212,285",N/A,A.R. Murugadoss,"Action, Crime, Drama",tt5465370,5.9,"3,108",Hindi,N/A,Naam Hai Akira,"A gripping action thriller about a college girl Akira, who has grown up with the ideals of being self reliant. Her life spirals out of control when she becomes unwittingly involved in a crime involving four corrupt police officers.",A. R. Murugadoss Productions,UNRATED,02 Sep 2016,38%,137 min,movie,N/A,"Santha Kumar (original story), A.R. Murugadoss (additional screenplay), Karan Singh Rathore (dialogue: hindi)",2016
"Vidya Balan, Arjun Rampal, Jugal Hansraj, Kharaj Mukherjee",3 nominations.,"$279,009",N/A,Sujoy Ghosh,"Mystery, Thriller",tt5477608,6.6,"3,737",Hindi,N/A,Kahaani 2,A woman with a mysterious past is charged with kidnapping and murder.,N/A,N/A,02 Dec 2016,100%,127 min,movie,N/A,"Sujoy Ghosh (story), Suresh Nair (story), Sujoy Ghosh (screenplay), Ritesh Shah (dialogue), Sujoy Ghosh (dialogue)",2016
"Randeep Hooda, Aishwarya Rai Bachchan, Richa Chadha, Darshan Kumar",3 nominations.,N/A,N/A,Omung Kumar,"Biography, Drama, History",tt5120640,7.3,"3,305",Hindi,N/A,Sarbjit,"Biopic of Sarabjit Singh, a farmer residing at Bhikiwind, Punjab, near the Indo-Pak border, crossed the border after having a couple of drinks. However, he was mistaken to be an Indian spy and was sentenced with capital punishment.",N/A,NOT RATED,20 May 2016,43%,131 min,movie,N/A,"Utkarshini Vashishtha (screenplay), Rajesh Beri (screenplay), Utkarshini Vashishtha (dialogue)",2016
"Amitabh Bachchan, Madhavan, Shraddha Kapoor, Akkash Basnet",N/A,N/A,29 Jun 2010,Leena Yadav,"Crime, Drama, Thriller",tt1183917,4.1,"1,155","Hindi, English, Panjabi, Tamil",N/A,Teen Patti,A disgraced professor recounts his career and involvement with gambling.,Viva Entertainment,N/A,26 Feb 2010,,140 min,movie,N/A,"Shivkumar Subramaniam (story,  screenplay & dialogue), Leena Yadav (story,  screenplay & dialogue), Ben Rekhi (english dialogue)",2010
"Aashish Bhatt, Uplaksh Kochhar, Megh Pant, Mayur More",4 wins & 2 nominations.,N/A,N/A,Prashant Nair,"Comedy, Drama",tt2614722,6.7,716,Hindi,N/A,Umrika,"A small village in India is invigorated when one of their own travels to America (aka, UMRIKA) and details his adventures through letters home, sparking community debate and inspiring hope....",N/A,N/A,29 Jul 2015,80%,98 min,movie,N/A,"Prashant Nair (screenplay), Prashant Nair",2015
"Akshay Kumar, Anupam Kher, Manoj Bajpayee, Jimmy Shergill",11 nominations.,N/A,N/A,Neeraj Pandey,"Action, Crime, Thriller",tt2377938,8.0,"41,121",Hindi,N/A,Special 26,A gang of con-men rob prominent rich businessmen and politicians by posing as C.B.I and income tax officers.,Viva Entertainment,NOT RATED,08 Feb 2013,,144 min,movie,N/A,Neeraj Pandey,2013
"Mallika Sherawat, Irrfan Khan, Jeff Doucette, Divya Dutta",N/A,N/A,27 Dec 2010,Jennifer Lynch,"Comedy, Drama, Horror",tt1244093,2.9,"1,274","English, Hindi",N/A,Hisss,Based on the Far Eastern myth of the snake woman who is able to take on human form.,Split Image Pictures,NOT RATED,22 Oct 2010,,98 min,movie,http://www.hisssthemovie.com/,"Jennifer Lynch, Gulfam Khan (dialogue)",2010
"Vira Sathidar, Vivek Gomber, Geetanjali Kulkarni, Pradeep Joshi",15 wins & 6 nominations.,N/A,13 Mar 2018,Chaitanya Tamhane,Drama,tt3717068,7.7,"2,488","Marathi, Gujarati, English, Hindi",83,Court,A sewerage worker's dead body is found inside a manhole in Mumbai. An ageing folk singer is tried in court on charges of abetment of suicide. He is accused of performing an inflammatory ...,Zeitgeist Films,N/A,17 Apr 2015,100%,116 min,movie,http://zeitgeistfilms.com/film/court,Chaitanya Tamhane,2014
"Sonam Kapoor, Abhay Deol, Amrita Puri, Cyrus Sahukar",3 nominations.,N/A,23 Nov 2010,Rajshree Ojha,"Comedy, Drama, Romance",tt1509732,5.0,"3,300",Hindi,N/A,Aisha,Chaos results after a wealthy woman decides to turn match-maker for a naive village belle.,Viva Entertainment,N/A,06 Aug 2010,,126 min,movie,http://www.aishathefilm.com,"Jane Austen (novel), Devika Bhagat (screenplay), Devika Bhagat (dialogue), Ritu Bhatia (dialogue), Manu Rishi Chadha (dialogue)",2010
"Shashank Arora, Ranvir Shorey, Shivani Raghuvanshi, Amit Sial",2 wins & 5 nominations.,N/A,N/A,Kanu Behl,"Action, Drama, Thriller",tt3019620,7.6,"2,993",Hindi,N/A,Titli,"Titli, the youngest member of a car-jacking brotherhood wants to escape the family business. He and his wife form a pact to set free from their family roots. But is escape possible?",N/A,NOT RATED,30 Oct 2015,83%,116 min,movie,N/A,"Kanu Behl, Sharat Katariya, Olivia Stewart (script collaborator)",2014
"Hrithik Roshan, Katrina Kaif, Pavan Malhotra, Danny Denzongpa",1 win & 6 nominations.,"$2,681,879",26 Aug 2003,Siddharth Anand,"Action, Adventure, Comedy",tt2905838,5.5,"18,653","Hindi, Telugu, Tamil",N/A,Bang Bang,"A young bank receptionist gets mixed up with Rajveer Nanda, a man who has a mysterious background.",Fox International,N/A,02 Oct 2014,22%,153 min,movie,http://www.facebook.com/foxstarhindi,"Sujoy Ghosh (screenplay), Suresh Nair (screenplay), Patrick O'Neill (original story), Abbas Tyrewala (dialogue)",2014
"Tannishtha Chatterjee, Radhika Apte, Lehar Khan, Surveen Chawla",7 wins & 3 nominations.,N/A,N/A,Leena Yadav,Drama,tt3043252,7.6,"3,363","Hindi, English",67,Parched,"In the arid landscape of Rajashthan, four women navigate their way through personal and cultural difficulties.",Shivalaya Entertainment,N/A,17 Jun 2016,90%,116 min,movie,N/A,"Supratik Sen (dialogue), Leena Yadav",2015
,,,,,,tt8308780,,,,,,,,,,,,,,,
"Rajkummar Rao, Sushant Singh Rajput, Amit Sadh, Asif Basra",11 wins & 34 nominations.,"$1,122,527",N/A,Abhishek Kapoor,"Drama, Sport",tt2213054,7.6,"22,656",Hindi,40,Kai po che!,Three friends growing up in India at the turn of the millennium set out to open a training academy to produce the country's next cricket stars.,UTV Motion Pictures,NOT RATED,22 Feb 2013,73%,120 min,movie,http://www.facebook.com/kaipoche,"Chetan Bhagat (novel), Abhishek Kapoor (adaptation), Supratik Sen (adaptation), Chetan Bhagat (adaptation), Pubali Chaudhuri (adaptation)",2013
"Aisha Ahmed, Tarun Anand, Richa Chadha, Gopal Das",N/A,N/A,N/A,Arjun Mukerjee,Drama,tt4552546,7.9,85,Hindi,N/A,3 Storeys,"""3 Storeys"" is an intriguing film full of twists and turns. Over the course of 3 acts, dark secrets and past regrets are revealed, and it becomes clear that life in this small community is ...",B4U US Inc,N/A,09 Mar 2018,80%,100 min,movie,N/A,Althea Kaushal,2018
"John Abraham, Nargis Fakhri, Raashi Khanna, Avijit Dutt",12 wins & 15 nominations.,N/A,N/A,Shoojit Sircar,"Action, Drama, History",tt2855648,7.7,"18,823",Hindi,N/A,Madras Cafe,An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,Viva Entertainment,NOT RATED,23 Aug 2013,,130 min,movie,N/A,"Shubhendu Bhattacharya (story and screenplay), Juhi Chaturvedi (dialogue), Somnath Dey (story and screenplay), Dusan Tolmac (additional screenplay)",2013
"Alia Bhatt, Randeep Hooda, Durgesh Kumar, Pradeep Nagar",4 wins & 11 nominations.,N/A,N/A,Imtiaz Ali,"Adventure, Drama, Romance",tt2980794,7.6,"20,679","Hindi, English",40,Highway,"Right before her wedding, a young woman finds herself abducted and held for ransom. As the initial days pass, she begins to develop a strange bond with her kidnapper.",UTV Motion Pictures,NOT RATED,21 Feb 2014,86%,133 min,movie,http:// http://highwaythefilm.com/,Imtiaz Ali,2014
"Ajay Devgn, Kajal Aggarwal, Prakash Raj, Sonali Kulkarni",3 wins & 4 nominations.,"$287,458",N/A,Rohit Shetty,"Action, Crime, Drama",tt1948150,6.7,"11,809","Hindi, Marathi, Gujarati, Tulu, English",N/A,Singham,A truly honest police officer is transferred to a town controlled by a gangster he has humiliated. The gangster believes he can use good power to bring down this officer who made him look foolish and weak.,Reliance Big Entertainment,N/A,22 Jul 2011,60%,143 min,movie,http://www.relianceentertainment.net/,"Hari (original story), Yunus Sajawal (screenplay), Sajid (dialogue), Farhad Samji",2011
"Ranbir Kapoor, Anushka Sharma Kohli, Karan Johar, Satyadeep Misra",1 win & 2 nominations.,N/A,N/A,Anurag Kashyap,"Action, Crime, Drama",tt2979920,5.7,"4,601",Hindi,N/A,Bombay Velvet,An ordinary man goes against all odds and forges his destiny to become a 'Big Shot'.,Fox International,N/A,15 May 2015,62%,149 min,movie,http://www.facebook.com/foxstarhindi,"Vasan Bala, Anurag Kashyap, Gyan Prakash, Thani",2015
"Vidya Balan, Emraan Hashmi, Tusshar Kapoor, Naseeruddin Shah",16 wins & 19 nominations.,N/A,N/A,Milan Luthria,"Biography, Comedy, Drama",tt1954206,6.7,"7,377","Hindi, Tamil, English, English",N/A,The Dirty Picture,"The love story between an actress and a director, inspired by the life of the late south Indian actress Silk Smitha.",N/A,NOT RATED,02 Dec 2011,,144 min,movie,N/A,"Rajat Arora (dialogue), Rajat Arora (screenplay), Rajat Arora, Aditi Mediratta (associate writer), Rajshri Sudhakar (Dialogue Writer: Telugu)",2011
"Radhika Apte, Kathryn Beck, Justina Bustos, Zoë Castle",1 win & 1 nomination.,N/A,N/A,"Gael García Bernal, Anurag Kashyap, Natasha Khan, Sebastián Silva, Sion Sono, Mia Wasikowska","Drama, Romance",tt4874298,6.6,61,"English, Spanish, Japanese, Hindi",N/A,Madly,A global anthology film featuring innovative love stories from the some of the world's most visionary directors.,N/A,N/A,14 Apr 2016,,106 min,movie,N/A,"Mariana Chaud, Gael García Bernal, Anurag Kashyap, Natasha Khan, Sebastián Silva, Sion Sono, Mia Wasikowska",2016
"Rajkummar Rao, Shruti Haasan, Gautam Gulati, Darshan Jariwala",N/A,N/A,N/A,Ajay Pannalal,Comedy,tt6537508,5.4,969,Hindi,N/A,Behen Hogi Teri,"Gattu (Rajkummar Rao) has a problem, he loves Binny (Shruti Haasan) who lives in their neighborhood. But everyone says that the girls of the neighborhood should be treated as own sister or ...",OddBall Motion Pictures,N/A,09 Jun 2017,,128 min,movie,N/A,"Sanchit Gupta (dialogue), Vinit Vyas (Story,  Screenplay &dialogue)",2017
